file,title,cluster
6f06d1fd7c4ae1397b0a8f5192e9f0c7dc5e62df.json,Effect of Porcine Epidemic Diarrhea Virus Infectious Doses on Infection Outcomes in Naïve Conventional Neonatal and Weaned Pigs,1
7c852fa9a4b769ebffabda42452bac3fcb8af799.json,molecules Self-Replicating RNA Viruses for RNA Therapeutics,0
1638100b254164ee9af7d66be61794a7efa07b78.json,Respiratory Research Pulmonary fibrosis induced by H5N1 viral infection in mice,0
a51943a6b6527dd8f62bc27c061a6371fd045dce.json,Thermostability of the N-Terminal RNA-Binding Domain of the SARS-CoV Nucleocapsid Protein: Experiments and Numerical Simulations,8
6e32e3644b1ca8948edc7bcf3ae1e70fd2c148ef.json,,0
969f0b82daeae1314bdff4efde971b1291acfdee.json,Genomes and seroprevalence of severe fever with thrombocytopenia syndrome virus and Nairobi sheep disease virus in Haemaphysalis longicornis ticks and goats in Hubei,1
892eacdebd1c97059d208029ca82998bdf1c9bfd.json,Differentiation of feline coronavirus type I and II infections by virus neutralization test,1
51a25686ff156fa8b99d72204eb04a10079a0a74.json,,3
6d1b4e1200c1da4dff5048bdff36805e28511154.json,,3
2718d50101d585d27c5c817dfe2fb1dded056e1a.json,Environmental Contamination and Hygienic Measures After Feline Calicivirus Field Strain Infections of Cats in a Research Facility,1
b3ba2f2b4e4247cd2cb7d5f413fa9ea3835bd6b4.json,Induction and regulation of class II major histocompatibility complex mRNA expression in astrocytes by interferon-7 and tumor necrosis factor-a,0
29b3973a3c78e0edb0647e01dbf6e27a2ae8976b.json,Emerging Zoonoses in Domesticated Livestock of Southeast Asia,1
f6bcaa712124fd812fba2a52cf3759d2565647e7.json,VROLOGV181,6
00ac0ed6be59b281c8f58c3d34387a424f5c6da1.json,Pathology of calves with diarrhoea in southern Britain,3
bb9fa420cb74aed846df2a44a6cbd0991d2b2e59.json,A single-amino acid substitution in West Nile virus 2K peptide between NS4A and NS4B confers resistance to lycorine,6
415ccc587d634fc429ac080cf06694f78621ef73.json,Household transmission of respiratory viruses -assessment of viral,9
406a1e3d5a2a2e995ed5a845edbfde515445dd0a.json,Modulation of immune-associated surface markers and cytokine production by murine retinal glial cells,0
9b3127bf657a3117c2c1f4543e01ee068a9fb0bf.json,Virus-like particles as a highly efficient vaccine platform: Diversity of targets and production systems and advances in clinical development,0
9b34c0e712078a60a3a0cee10029142d3c060be2.json,AN ELISA FOR THE DETECTION OF SERUM ANTIBODIES TO BOTH TRANSMISSIBLE GASTROENTERITIS VIRUS AND PORCINE RESPIRATORY CORONAVIRUS,1
aaa7d4e5136a4175368222cba1f76b0a33f5a688.json,MINI REVIEW The Role of Microglia in Bacterial Meningitis: Inflammatory Response,0
41e2dc42ae03a6fe3b55fda963ba7bc4a7683b3b.json,,3
327bc5f754f40be82f7abcd9b95b3ff62a620394.json,,3
bfa1dab8c91f41f59df39489115a8b2e19e537bf.json,Transcriptomic Characterization of the Novel Avian-Origin Influenza A (H7N9) Virus: Specific Host Response and Responses Intermediate between Avian (H5N1 and H7N7) and Human (H3N2) Viruses and Implications for Treatment Options,0
ad04f777044b7de892dbc174e31e88e63a160c3c.json,Aptamers in Diagnostics and Treatment of Viral Infections,8
fc4f570b5e4b503548a22d6d5aaf35cf6cfc6b66.json,,2
864336d3d1a34686efdd078534a092fc888c2c3f.json,Agent based modeling of Treg-Teff cross regulation in relapsing-remitting multiple sclerosis,0
43c296a219a62ac9f9a632490034b6fdfc7b871e.json,Intestinal current measurement versus nasal potential difference measurements for diagnosis of cystic fibrosis: a case-control study,0
11a21be0569b11edf62c871f9e2561a2a5389006.json,,1
404bf0836c388f561f796369c26d0bbf6f37b407.json,Small Interfering RNA Targeting M2 Gene Induces Effective and Long Term Inhibition of Influenza A Virus Replication,0
630a6b5851e9d6362eb68f157fa704bfd97f1705.json,,3
77da7bdacd01751a5ebaa0b6bc9fc0c1d06cc492.json,,0
807010e4de2aee42d4eb9849b818aafb3dbeee20.json,Structural Insights into Immune Recognition of the Severe Acute Respiratory Syndrome Coronavirus S Protein Receptor Binding Domain,8
2bc3cdd87d1f68b7672f5b4033de824363c28604.json,The effect of siRNA treatment on experimental equine herpesvirus type 1 (EHV-1) infection in horses,0
6f6e4ab0d6f5fca090211b588154bddc26e6f1ba.json,Advances in structure- assisted antiviral discovery for animal viral diseases,8
732933f36dc0c57fd8094f545c5e82d7192a13c7.json,Identification of isoliquiritigenin as an activator that stimulates the enzymatic production of glycyrrhetinic acid monoglucuronide OPEN,8
78b7a343a9ffffc005daf8a962cf9140f5dc8735.json,Distributed under Creative Commons CC-BY 4.0 miR-27b attenuates apoptosis induced by transmissible gastroenteritis virus (TGEV) infection via targeting runt- related transcription factor 1 (RUNX1),6
88a48452ce073c9968ca2e2794fc0bccfb5dfc0f.json,Anti-Hemagglutinin Antibody Derived Lead Peptides for Inhibitors of Influenza Virus Binding,8
05916d82efe1f937ee48f09df4e5d7c6fede83d3.json,Pattern formation in multiplex networks OPEN,4
64a5f586c24d1c76f14c8ca536a675ec6ea1c65c.json,,9
bbd2f1e692e91298bc79ab6e321166f6cfca0df3.json,The Mechanics of Translocation: A Molecular ''Spring-and-Ratchet'' System,6
dc3df0a30a76ca925a5cc4466528ea0c4dab9638.json,Bat-mouse bone marrow chimera: a novel animal model for dissecting the uniqueness of the bat immune system,0
05139da1426845fa0d421dfa04e6bf776870bcef.json,One-pot synthesis of glycyrrhetic acid polyglycosides based on grafting-from method using cyclic sulfite,8
9511bd524f6896e71e66c2ac487feae2a73268ed.json,Influenza virus and rhinovirus-related otitis media: potential for antiviral intervention,9
756448c2d7dda1e89c0ea4acf6ccd5e2ee02517e.json,viruses The Interplay of Viral and Host Factors in Chikungunya Virus Infection: Targets for Antiviral Strategies,6
78ab35770cc98632c434523df48c6ba290182d37.json,Excess cases of Influenza like illnesses in France synchronous with COVID19 invasion. Pierre-Yves Boëlle 1 and the Sentinelles syndromic and viral surveillance group,9
18488424187e1d525793ca36ce2cb25c2b552902.json,,6
f8db35c4d84e1c7fff47bbefb01282b825b37fe6.json,Phylogenomics and bioinformatics of SARS-CoV,6
9484af8bce6df5d0a9912a686e44a1db4a381635.json,,0
5750e06b7511189f15cd1e50b7970cd2c051975e.json,,5
44bdee5bb927cb58ca1791c02466ecb45ebf5ef6.json,A community-based approach to influenza assessment and treatment during a pandemic,5
f06b500cbbffe7641b716dbbb90f0d40ed7839d6.json,Bayesian Phylogeography Finds Its Roots,4
5f2cef60af4697ba45c56306e42803db49b773ad.json,A role for CD8 + T lymphocytes in the pathogenesis of AIDS,3
92fa1b14f2644d87fb2117e50b6372a5d3c5fb59.json,Modulation of host cell responses and evasion strategies for porcine reproductive and respiratory syndrome virus,6
02974b9466bf593193d05ada669d7ff0567bb657.json,Can an Infectious Disease Genomics Project Predict and Prevent the Next Pandemic?,5
21100aba41a4bfb48d7dc37f1bf5dbb38bf3867a.json,Network-based Drug Repurposing for Human Coronavirus,8
52f5440ec7a22706f95be3c6f5e0ed2e940e4945.json,The use of corticosteroid as treatment in SARS was associated with adverse outcomes: a retrospective cohort study,9
9a0018c92f1de802d41d8d051bc3edda9637f303.json,Encephalomyocarditis virus is potentially derived from eastern bent-wing bats living in East Asian countries,1
98c4330cf895a59a887bf48f6347111e00776f2f.json,,9
7852aafdfb9e59e6af78a47af796325434f8922a.json,Detectable serum SARS-CoV-2 viral load (RNAaemia) is closely associated with drastically elevated interleukin 6 (IL-6) level in critically ill COVID-19 patients,9
506f01431de0defbd972615f6280389e9381e6e0.json,-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/),5
58246d246bb1b2288dc58245c475fc314d34cc83.json,Role of Oct4 in the early embryo development,0
37e905cfbf750a40acf17aec8fe4ea7d6f7bc82d.json,Rapid detection of organophosphates,8
08c1093aa1c393ee5364089d26278781dc3a3405.json,Mapping overlapping functional elements embedded within the protein-coding regions of RNA viruses,1
4e833f88126324b7f8d950b2601e1c273fdaafa4.json,Specific probiotics and virological findings in symptomatic conscripts attending military service in Finland,9
77943f83d13697f86b9d1eb3cfa86581ed9965e6.json,From Hippocrates to HIPAA: Privacy and Confidentiality in Emergency MedicinedPart I: Conceptual,5
d6bbcc059331dda0ac8c4a897f4d7171d0d1cb99.json,Brief Communication Psychological Responses among Humidifier Disinfectant Disaster Victims and Their Families,5
6a64f31d4fedfdf6239728370e71f8c1d45593d2.json,Gastrointestinal Disorders of Donkeys and Mules,3
db191fefdbf3f6c4555e62145552cd7bccef1811.json,Design and performance testing of quantitative real time PCR assays for influenza A and B viral load measurement,1
34ba72963a44bbe5ce71b7ec96c6f71dd1069c2e.json,574 Coronavirus NL63 Illnesses in Infancy are a Risk Factor for Asthma at Age Six 575 Seasonal Distribution Of Respiratory Viruses In Pediatric,9
9d9c2e95d079dc7b3c17b8332fea83aa41766749.json,,3
0cf5cd1d540a88eb0efe3ba8815805508c8bfc0f.json,Cyclophilins and cyclophilin inhibitors in nidovirus replication,6
e204da6f7d00469d696968ce521afce85abcb16d.json,Identifying volatile metabolite signatures for the diagnosis of bacterial respiratory tract infection using electronic nose technology: A pilot study,9
338cea4fe5bd37df0700f81642681b04fd0a7b25.json,Efficacy of ethanol against viruses in hand disinfection,8
23fff4a1e2bbd0bdbc637ef35898a3d35acccc62.json,Clinical features of rotavirus gastroenteritis*,3
8a4234e8442b2dd2bc29188a81d13d89947dd310.json,,5
cf3640a2e06457c47beac679ac651bc69f7c9521.json,Common Commercial Cosmetic Products Induce Arthritis in the DA Rat,3
5292f50748051923162a795450044494ec574d78.json,,9
317215c463463ddb39fa7564f67239dc484b86a9.json,Projecting the end of the Zika virus epidemic in Latin America: a modelling analysis,4
0431b8b024ad140517707f8828cd7dfcc560da4b.json,Hemolysis During Hemodialysis,3
0d82c429737f250a7bcd230fea2e4725edc2439a.json,viruses The Interaction between Nidovirales and Autophagy Components,6
35e9c75424f8bfe88bfeadf917721a4c79728476.json,,0
1def8ad331846189cf9fba19c042c7dd9f8ce38b.json,Journal Pre-proof Practical experiences and suggestions on the eagle-eyed observer,5
053bbe38ee5f3c97ade5b24a07b34b9930d3f474.json,In Silico Models: From Simple Networks to Complex Diseases Chapter Outline,0
19f28a05a9867e1eadd230c75eebf8ed9e55f4ad.json,A novel superfamily of nucleoside triphosphate-binding motif containing proteins which are probably involved in duplex unwinding in DNA and RNA replication and recombination,6
66a4c3bf2b1005264a8c3195f3aa5690706121ac.json,The renin-angiotensin system in acute respiratory distress syndrome,0
e9b89cfe2cd2f085f3d85cf0c616a094aac33e90.json,Cellular RNA Helicases Support Early and Late Events in Retroviral Replication Chapter Outline RNA Helicase and Retroviruses in the Advent of "Omics Technology" 258 Early Events: Reverse Transcription and Integration 259 DHX9/RNA Helicase A Activity in the Genomic RNP 259 MOV10 Activity in Virions Remains Undefined 262 Late Events: Provirus Transcription,6
7344c6de7ce2258e74ce131bed72e6ad465f0ce8.json,Relations of parameters for describing the epidemic of COVID-19 by the Kermack-McKendrick model,4
6cbefcf4c0fbb8466db7d00b8f53e1f37a6bf8b5.json,Title: Integrated Disease Surveillance and Response (IDSR) in Malawi: Implementation Gaps and Challenges for Timely Alert Submit journal: PLoS ONE,5
6ff8826ca04c185f3a88ab4b0d5a912aea4ab1a6.json,Electrospray ionisation-cleavable tandem nucleic acid mass tag-peptide nucleic acid conjugates: synthesis and applications to quantitative genomic analysis using electrospray ionisation-MS/MS,8
1a6ea764e64bdf054d1bda95719afa201681513c.json,ARTICLE IN PRESS +Model,2
f76e8d92a4579e1068959ed8df158709ab7d2764.json,,2
32905dc2655e21fcb4e45aaaca1513b9d110f688.json,A unifying hypothesis for pathogenesis and prevention of necrotizing enterocolitis,3
4ea7baf4740cf1cd00220d0bcec29d7828c6ff76.json,Personal view Seasonality and SARS Seasonality of infectious diseases and severe acute respiratory syndrome-what we don't know can hurt us,3
fb3435c54475296a0dec9396335be9d60caef40e.json,On evaluating the impact of flexibility enhancing strategies on the performance of nurse schedules,5
a5e0abe0412493312962d8380f2563c124c709c2.json,A core competency model for Chinese baccalaureate nursing graduates: A descriptive correlational study in Beijing,5
b1a61e5a2eee47ec7d39715451c05879d11a5de0.json,Vector control in Zika-affected communities: Local views on community engagement and public health ethics during outbreaks,5
21a539cc5e6c5ce8c39d80a59033791d7860a8b0.json,Modification of PCV-2 virulence by substitution of the genogroup motif of the capsid protein,1
5a575cf8c90efa9e40cfbf87f2a202bb39d68951.json,Evaluation of Four Commercial Multiplex Molecular Tests for the Diagnosis of Acute Respiratory Infections,9
735dca3ec505ecf1a2e01d913c945a7d18f3efcf.json,Hepatitis E in southern Vietnam: Seroepidemiology in humans and molecular epidemiology in pigs Europe PMC Funders Group Europe PMC Funders Author Manuscripts Europe PMC Funders Author Manuscripts,1
52e898e9b4110cbc6a8beac32cd86672f96489ca.json,The threat of climate change to non- dengue-endemic countries: increasing risk of dengue transmission potential using climate and non-climate datasets,5
2982f08255f06e1d20e63a633f835d2c69adea70.json,Integration of halofuginone lactate treatment and disinfection with p-chloro-m-cresol to control natural cryptosporidiosis in calves,3
db067dfd08b929d4f6eba767a3d0444697834715.json,,5
50005544cba05adf4b743e0ec11f39bd8d903cbd.json,Alternative autophagy,6
78e49fdb6f0aa9924a5b510341d52b618fff0ca6.json,A Multiscale and Comparative Model for Receptor Binding of 2019 Novel Coronavirus and the Implication of its Life Cycle in Host Cells,8
d08bd8440ea92be5251562480f44eb57ae84f498.json,Severe Fever with Thrombocytopenia Syndrome: Tick-Mediated Viral Disease EDITORIAL Infectious Diseases,5
551d200fafe21b575108018aeb0f39b995c99dce.json,IS HUMAN RIGHTS PREPARED? RISK,5
05ce1f7ae3a2051067e57e5e52f9cdad0e26a187.json,The ORF2 glycoprotein of hepatitis E virus inhibits cellular NF-κB activity by blocking ubiquitination mediated proteasomal degradation of IκBα in human hepatoma cells,6
8b75d3f310bd21d2790e3a185a34f5202f34489d.json,Human Viruses in Water The Detection of Waterborne Viruses,1
955c4bb93b27974a06cf63137040abf8bed715c7.json,,3
c39ece828769a97d7ab743e5bae232bc127ae6a3.json,The Influenza A Virus Endoribonuclease PA-X Usurps Host mRNA Processing Machinery to Limit Host Gene Expression,6
57302ead90a62630a065c7c861ea1404a5ba3f62.json,,0
f94ba74c761d0359e3df2b9ba4fcf8afbfc35a3a.json,Nanolipoplexes for Lung Delivery of siRNA,0
f16f330d287ec75bc1ecdf8f028bef8bfeb845c8.json,,3
651559e297eafee92443b818b2dff13e9b9c3034.json,Perceived value,5
e552060ddffa5574e514e54986f35acb95bcc4dc.json,VIGOR extended to annotate genomes for additional 12 different viruses,1
f86a27f248abc89aef420f88323538086c8b9f8f.json,Citation: Molecular Therapy-Nucleic Acids (2012) 1,0
9ebef419c2970287a5fd24ea38695453e0bbfffa.json,BMC Infectious Diseases Retrospective analysis of nosocomial infections in the intensive care unit of a tertiary hospital in China during 2003 and 2007,9
5b431eadc74bec177c1ca41ac02ef8087263b29e.json,Evaluation of oral administration of bacteriophages to neonatal calves: Phage survival and impact on fecal Escherichia coli,3
bdfce208ef62424bc68fdb610364dab6416365e1.json,Physiological Level Production of Antigen-Specific Human Immunoglobulin in Cloned Transchromosomic Cattle,0
0a1533470817bc5ef0d0d0af56386a96b505dc0d.json,BMC Molecular Biology Evaluation of potential reference genes in real-time RT-PCR studies of Atlantic salmon,1
c923009c37cf93d35e69ec161afaf3cc334e03a7.json,Viral aetiology of bronchiolitis in hospitalised children in Qatar,9
6aa71c592c9d4b88f0289992efbf5ce7f34bb335.json,Influenza A virus infection induces liver injury in mice,0
fee63d10e8db56b72c9385149a4e57afa8500981.json,Polymorphisms in the feline TNFA and CD209 genes are associated with the outcome of feline coronavirus infection,1
4ad031237bea43a3860cec0b8cbaac1b5134edaa.json,Communicable Diseases,5
7d11be39a5c1c652723bd39320630c3448b9bbd5.json,The United States Agency for International Development Emerging Pandemic Threats PREDICT Project- Global Detection of Emerging Wildlife Viral Zoonoses,5
04b8265f570ba481ebe1c7d086feb03cbace90a5.json,Survival of surrogate coronaviruses in water,1
f448313c928731997784edb7aece60a7509643e1.json,An effective dosage regimen for prophylaxis against rhinovirus infection by intranasal administration of HuIFN-ct2*,0
d6467f41212c1ffc9db577146f1ba7e49063f961.json,Zymographic patterns of MMP-2 and MMP-9 in the CSF and cerebellum of dogs with subacute distemper leukoencephalitis,0
c3461b2484a2c1b0532e47afba87d235e350b9e7.json,De novo transcriptome reconstruction and annotation of the Egyptian rousette bat,1
